user_id,age,gender,country,device_type,subscription_type,days_active,total_sessions,avg_session_duration_min,screen_views,clicks,likes,shares,comments,searches,notifications_received,notification_open_rate,purchases,total_spend,retained_30d,churn_risk_score
U46883,34.0,Female,Canada,iOS,Premium,61,26,21.04,167,25,8,1,0,9,35,0.228,1,10.41,0,0.579
U46884,54.0,Female,USA,iOS,Free,144,28,18.14,165,41,16,2,2,17,56,0.408,1,19.03,1,0.226
U46885,52.0,Female,Canada,iOS,Free,86,19,17.5,191,39,4,0,1,13,177,0.059,4,190.39,1,0.325
U46886,25.0,Female,Germany,Android,Premium,88,19,17.17,52,7,0,0,0,7,103,0.592,4,32.08,0,0.567
U46887,60.0,Male,Singapore,Android,Free,57,22,3.06,179,35,12,0,2,6,28,0.322,2,95.46,0,0.504
U46888,20.0,Female,India,Android,Premium,178,30,9.92,166,40,7,1,2,11,56,0.507,6,373.34,0,0.296
U46889,20.0,Female,India,Android,Free,129,31,5.38,205,30,4,0,1,16,51,0.286,1,31.48,1,0.078
U46890,18.0,Female,Germany,Android,Premium,52,24,17.18,193,50,18,1,3,10,34,0.424,2,102.59,1,0.269
U46891,41.0,Male,India,iOS,Premium,53,20,15.8,112,30,10,0,3,7,34,0.236,3,90.95,0,0.403
U46892,47.0,Female,India,Android,Free,156,24,15.76,104,13,3,0,0,12,73,0.311,0,0.0,0,0.503
U46893,59.0,Female,USA,iOS,Free,170,23,12.67,16,3,1,0,0,15,122,0.026,1,73.89,0,0.208
U46894,43.0,Female,Singapore,iOS,Basic,73,21,11.06,139,20,3,0,0,10,160,0.401,3,64.22,0,0.555
U46895,55.0,Male,India,Android,Premium,100,27,14.55,194,30,5,0,1,15,158,0.086,1,19.7,0,0.388
U46896,60.0,Male,India,iOS,Basic,112,24,10.17,154,21,7,0,1,18,45,0.525,3,86.4,1,0.12
U46897,57.0,Male,Germany,Android,Premium,86,22,14.43,168,15,3,0,1,9,174,0.534,3,123.23,1,0.396
U46898,60.0,Female,Australia,iOS,Free,20,24,8.57,145,36,13,1,3,13,24,0.024,1,37.93,1,0.181
U46899,55.0,Female,UK,Android,Free,72,21,15.5,146,36,6,0,0,10,104,0.068,0,0.0,1,0.386
U46900,20.0,Male,Australia,iOS,Premium,324,22,11.6,116,34,3,0,0,12,128,0.374,2,32.62,0,0.135
U46901,30.0,Female,India,Android,Free,127,25,14.99,117,24,2,0,0,14,115,0.178,2,64.08,0,0.514
U46902,53.0,Female,Canada,iOS,Free,84,20,8.79,58,14,2,0,0,13,150,0.452,0,0.0,0,0.623
U46903,58.0,Female,UK,Android,Free,77,25,12.67,188,19,4,0,1,14,159,0.47,3,48.9,0,0.573
U46904,29.0,Female,Australia,Android,Free,25,24,12.66,93,12,3,0,0,13,171,0.159,1,79.54,1,0.235
U46905,37.0,Female,India,Android,Free,87,23,22.4,185,21,3,0,0,11,171,0.211,2,114.87,0,0.568
U46906,56.0,Female,India,iOS,Free,49,19,18.92,137,31,11,1,3,12,109,0.088,0,0.0,0,0.595
U46907,25.0,Female,UK,iOS,Free,170,23,18.94,212,33,4,0,0,10,168,0.548,1,16.37,0,0.296
U46908,19.0,Female,Australia,Android,Basic,160,27,16.2,134,17,2,0,0,11,29,0.339,1,51.14,0,0.305
U46909,28.0,Male,UK,Android,Premium,61,22,14.89,163,46,7,0,1,14,10,0.399,2,29.7,1,0.344
U46910,38.0,Female,USA,Android,Free,114,24,5.11,230,66,13,2,1,5,96,0.216,5,139.82,0,0.445
U46911,54.0,Male,Canada,Android,Free,230,23,9.63,200,28,8,1,2,12,7,0.189,3,27.86,0,0.289
U46912,23.0,Female,UK,iOS,Premium,76,17,8.91,85,18,4,0,0,19,90,0.195,0,0.0,0,0.621
U46913,,Male,India,iOS,Free,78,22,17.02,111,13,2,0,0,15,2,0.309,1,37.97,0,0.483
U46914,47.0,Male,India,iOS,Free,39,27,1.97,196,26,6,1,1,20,61,0.216,2,247.61,1,0.275
U46915,56.0,Male,India,iOS,Free,150,23,11.43,265,34,11,1,0,8,28,0.19,3,50.14,1,0.062
U46916,53.0,Male,Australia,Android,Free,149,19,11.15,45,9,1,0,0,14,10,0.316,3,104.02,0,0.572
U46917,37.0,Female,USA,iOS,Free,143,23,8.97,134,36,11,2,3,14,138,0.491,1,66.62,1,0.076
U46918,27.0,Other,India,Android,Free,173,26,7.04,196,35,2,0,0,11,20,0.232,3,26.7,0,0.318
U46919,41.0,Female,Australia,iOS,Premium,66,23,6.31,94,23,7,0,0,11,87,0.109,1,11.49,0,0.639
U46920,50.0,Male,Canada,iOS,Premium,135,31,10.39,170,47,9,1,1,10,58,0.197,0,0.0,0,0.338
U46921,46.0,Male,USA,iOS,Free,50,28,14.55,268,79,5,0,0,14,12,0.029,3,71.33,0,0.566
U46922,47.0,Male,India,iOS,Free,87,23,14.22,174,29,8,1,0,10,149,0.142,4,160.48,0,0.519
U46923,53.0,Female,India,Android,Basic,185,26,14.91,148,20,4,0,0,11,137,0.139,2,53.32,0,0.454
U46924,23.0,Male,India,Android,Premium,141,26,1.0,116,31,2,0,0,10,118,0.194,5,105.7,1,0.083
U46925,31.0,Female,Singapore,Android,Free,213,33,20.0,264,29,2,0,0,14,98,0.279,2,48.65,0,0.241
U46926,20.0,Female,India,Android,Premium,159,24,10.89,110,20,7,0,2,15,119,0.291,1,31.21,0,0.308
U46927,41.0,Male,USA,iOS,Premium,104,27,5.94,214,56,15,0,2,8,111,0.363,1,16.37,0,0.4
U46928,36.0,Female,India,Android,Free,127,26,6.87,295,63,17,2,1,6,66,0.257,2,44.99,1,0.109
U46929,55.0,Male,UK,Android,Premium,72,30,16.12,274,26,2,0,0,17,12,0.285,2,36.88,0,0.47
U46930,51.0,Male,Germany,Android,Free,287,26,14.51,178,47,14,1,1,5,89,0.384,5,253.73,1,0.0
U46931,26.0,Female,India,Android,Premium,97,34,18.58,177,44,12,2,4,14,154,0.598,1,41.61,1,0.12
U46932,47.0,Female,USA,iOS,Premium,42,17,12.15,91,9,2,0,0,8,69,0.323,2,82.72,0,0.657
U46933,49.0,Female,USA,iOS,Basic,144,19,7.81,189,45,4,0,0,10,171,0.149,5,198.22,0,0.392
U46934,30.0,Male,USA,Android,Free,72,22,16.15,195,50,9,2,1,14,12,0.547,4,193.8,0,0.509
U46935,35.0,Male,Canada,iOS,Basic,61,31,10.42,345,32,2,0,0,14,83,0.133,1,25.41,0,0.319
U46936,39.0,Female,India,Android,Free,126,33,17.4,105,13,5,1,1,15,28,0.132,1,21.67,1,0.164
U46937,21.0,Male,USA,Android,Free,75,28,14.05,150,12,4,0,0,10,78,0.155,1,5.34,1,0.173
U46938,40.0,Male,India,Android,Free,114,24,6.78,236,52,17,3,1,12,154,0.132,4,346.6,1,0.25
U46939,24.0,Female,Germany,iOS,Free,22,27,12.1,136,12,2,0,0,9,17,0.223,1,53.97,1,0.542
U46940,28.0,Female,UK,iOS,Free,176,25,17.98,170,20,4,0,0,11,64,0.476,1,38.64,1,0.058
U46941,56.0,Female,UK,iOS,Free,41,20,6.77,148,14,2,0,0,14,25,0.278,3,179.18,1,0.412
U46942,59.0,Female,Australia,iOS,Basic,79,20,16.67,187,25,3,0,0,16,140,0.328,2,125.94,0,0.711
U46943,58.0,Female,USA,Android,Free,250,27,16.48,184,38,14,0,4,7,82,0.407,0,0.0,0,0.214
U46944,51.0,Female,Germany,iOS,Basic,56,22,5.6,248,71,4,0,0,9,96,0.127,3,138.71,0,0.543
U46945,22.0,Male,India,iOS,Basic,83,24,15.61,182,20,4,0,0,10,21,0.151,3,110.23,1,0.349
U46946,59.0,Other,Australia,Android,Free,141,33,22.85,302,64,4,0,0,10,7,0.14,3,52.01,0,0.259
U46947,42.0,Female,USA,Android,Basic,148,33,4.12,150,15,1,0,0,9,95,0.497,2,147.63,0,0.275
U46948,45.0,Female,India,iOS,Free,142,35,10.35,278,61,13,0,0,11,65,0.055,1,53.43,0,0.32
U46949,31.0,Female,UK,iOS,Free,166,26,11.01,123,30,13,2,2,9,135,0.288,2,26.61,0,0.373
U46950,44.0,Female,Canada,iOS,Free,95,33,10.28,315,26,3,0,0,6,45,0.186,1,24.12,1,0.022
U46951,33.0,Male,Australia,Android,Free,127,33,13.37,200,26,5,0,0,14,143,0.198,3,148.13,1,0.244
U46952,44.0,Male,India,Android,Basic,132,18,10.97,79,11,4,0,0,7,124,0.414,4,56.56,0,0.498
U46953,19.0,Male,India,iOS,Basic,105,18,13.16,87,17,4,0,0,17,177,0.325,0,0.0,0,0.62
U46954,36.0,Male,India,Android,Free,63,17,3.91,131,17,2,0,0,16,153,0.173,3,321.68,1,0.477
U46955,40.0,Female,USA,Android,Basic,182,31,5.99,104,19,4,0,0,9,91,0.326,2,125.92,0,0.247
U46956,58.0,Male,USA,Android,Basic,95,23,9.71,176,22,4,0,0,17,157,0.265,4,245.87,1,0.23
U46957,31.0,Male,India,Android,Basic,100,37,10.03,334,51,14,3,4,14,73,0.347,1,76.76,0,0.434
U46958,43.0,Male,India,Android,Free,80,18,11.16,103,28,3,0,0,14,107,0.197,3,97.01,0,0.392
U46959,25.0,Female,USA,Android,Free,84,24,,187,44,6,1,2,12,43,0.214,3,34.62,1,0.349
U46960,44.0,Female,USA,Android,Basic,96,26,20.8,151,22,7,1,1,13,70,0.251,5,303.36,0,0.467
U46961,57.0,Male,USA,Android,Basic,31,21,6.39,125,22,1,0,0,10,64,0.174,1,69.39,0,0.602
U46962,45.0,Male,India,iOS,Free,94,31,19.54,238,35,6,0,2,9,58,0.825,2,120.41,1,0.114
U46963,21.0,Female,Australia,iOS,Basic,125,26,11.67,245,53,12,2,3,13,30,0.146,1,15.56,1,0.092
U46964,55.0,Male,USA,Android,Premium,71,23,13.8,225,27,6,0,1,8,59,0.435,2,84.05,1,0.315
U46965,28.0,Female,India,Android,Free,184,24,3.99,158,42,6,0,1,10,153,0.13,3,140.1,0,0.566
U46966,41.0,Female,India,iOS,Premium,158,21,18.72,98,21,3,0,0,13,51,0.077,2,37.58,1,0.01
U46967,45.0,Male,USA,iOS,Premium,123,26,6.47,132,36,15,2,1,6,37,0.277,3,46.6,1,0.099
U46968,58.0,Female,Singapore,Android,Basic,107,17,7.92,118,30,9,0,1,16,41,0.328,3,120.36,1,0.34
U46969,35.0,Male,USA,Android,Free,120,27,13.29,221,40,13,2,0,6,134,0.173,3,100.94,1,0.177
U46970,38.0,Female,Australia,Android,Basic,33,22,3.01,111,15,6,0,2,15,85,0.09,1,41.38,1,0.425
U46971,43.0,Female,USA,Android,Basic,95,15,7.71,145,16,2,0,0,13,74,0.307,3,43.93,0,0.631
U46972,20.0,Male,Germany,Android,Free,162,26,11.6,159,35,13,3,0,12,132,0.326,1,69.38,0,0.328
U46973,30.0,Female,USA,iOS,Free,17,18,15.42,131,11,4,0,1,16,175,0.387,2,58.63,1,0.34
U46974,55.0,Female,India,Android,Free,68,25,10.84,244,23,3,0,0,11,141,0.089,4,285.82,0,0.591
U46975,45.0,Female,Australia,iOS,Free,115,30,19.84,181,20,6,0,1,12,95,0.302,2,63.65,1,0.107
U46976,31.0,Female,USA,Android,Basic,107,28,10.7,254,39,13,1,1,8,60,0.061,6,14.03,0,0.391
U46977,18.0,Female,Australia,iOS,Free,123,32,15.11,197,17,6,1,1,10,54,0.307,4,127.36,1,0.016
U46978,45.0,Female,Singapore,iOS,Free,150,25,4.68,118,17,7,0,1,11,153,,1,18.79,0,0.355
U46979,53.0,Male,India,Android,Premium,53,23,8.21,148,30,12,1,3,9,47,0.138,2,85.87,0,0.62
U46980,,Female,USA,Android,Premium,103,30,17.78,156,26,3,0,0,11,101,0.194,3,124.79,0,0.44
U46981,60.0,Female,India,Android,Free,111,20,7.15,153,33,8,1,1,14,0,0.476,3,37.66,0,0.67
U46982,57.0,Female,USA,Android,Basic,97,18,19.15,96,9,2,0,0,13,173,0.173,3,193.42,0,0.457
U46983,21.0,Male,India,Android,Basic,26,28,12.95,187,55,6,1,1,8,22,0.412,2,70.35,1,0.292
U46984,51.0,Female,India,iOS,Free,161,28,21.25,215,20,8,1,1,14,139,0.509,2,54.67,0,0.264
U46985,18.0,Female,USA,Android,Basic,41,17,13.54,106,10,3,0,0,13,55,0.487,3,67.63,0,0.646
U46986,27.0,Female,India,Android,Premium,43,20,13.38,144,28,10,1,2,16,54,0.38,4,170.42,1,0.326
U46987,34.0,Female,Germany,Android,Free,255,30,15.95,224,34,3,0,0,10,93,0.148,0,0.0,0,0.169
U46988,24.0,Male,Germany,iOS,Basic,96,23,12.26,67,17,1,0,0,14,92,0.193,0,0.0,0,0.481
U46989,56.0,Male,USA,Android,Free,120,17,11.41,71,6,1,0,0,7,129,0.312,3,191.74,1,0.23
U46990,30.0,Male,India,iOS,Premium,188,29,1.18,127,36,8,1,0,13,130,0.089,1,30.42,0,0.366
U46991,39.0,Female,India,Android,Free,43,32,17.24,206,46,5,0,0,17,169,0.497,2,117.24,1,0.145
U46992,18.0,Male,Australia,Android,Basic,85,24,14.53,136,40,11,2,3,9,53,0.34,4,182.12,0,0.486
U46993,45.0,Female,Canada,Android,Free,139,27,9.62,248,65,20,1,4,10,99,0.265,7,85.29,1,0.055
U46994,50.0,Male,Australia,Android,Free,25,23,6.99,146,26,4,0,0,11,83,0.438,1,68.84,0,0.611
U46995,30.0,Female,India,Android,Free,154,24,14.55,219,64,28,6,9,6,59,0.437,2,117.48,1,0.108
U46996,18.0,Male,USA,iOS,Premium,90,27,10.83,101,23,4,0,0,11,23,0.083,2,37.9,0,0.494
U46997,55.0,Female,India,Android,Basic,182,27,8.19,62,8,0,0,0,8,31,0.215,3,163.96,1,0.154
U46998,42.0,Female,Canada,Android,Premium,39,19,5.63,141,37,10,1,2,15,108,0.31,2,47.25,0,0.586
U46999,59.0,Male,India,Android,Basic,32,23,16.03,147,39,7,0,2,13,173,0.141,4,128.8,0,0.462
U47000,38.0,Female,India,Android,Free,300,36,8.97,420,83,26,2,6,18,154,0.152,2,29.69,1,0.0
U47001,50.0,Female,Australia,Android,Free,155,26,1.0,237,70,23,1,5,12,12,0.335,5,234.24,0,0.387
U47002,54.0,Male,UK,Android,Basic,108,27,17.09,86,16,2,0,0,15,34,0.255,3,43.97,0,0.413
U47003,51.0,Female,USA,Android,Premium,121,15,6.27,113,25,2,0,0,7,126,0.373,3,19.13,0,0.426
U47004,20.0,Male,USA,iOS,Basic,184,29,6.88,149,16,5,0,1,8,128,0.238,1,10.71,1,0.037
U47005,47.0,Male,USA,Android,Free,192,18,9.75,131,35,10,0,1,8,54,0.179,3,87.44,0,0.505
U47006,20.0,Male,USA,iOS,Basic,25,14,11.68,120,27,2,0,0,13,117,0.219,1,14.9,1,0.482
U47007,35.0,Other,India,Android,Free,74,22,9.79,140,35,15,2,0,14,151,0.139,4,84.24,0,0.491
U47008,40.0,Female,Germany,Android,Premium,187,29,3.89,169,26,10,2,1,15,138,0.228,1,42.84,0,0.22
U47009,25.0,Female,India,iOS,Basic,40,26,10.92,206,54,14,2,0,23,73,0.621,0,0.0,0,0.509
U47010,26.0,Male,USA,Android,Free,141,28,9.98,206,58,18,1,0,11,128,0.332,4,108.96,1,0.206
U47011,19.0,Female,USA,Android,Free,42,29,12.27,235,27,4,0,0,6,135,,2,48.65,0,0.451
U47012,19.0,Female,India,Android,Basic,77,17,14.94,133,32,8,1,2,11,74,0.177,4,19.07,1,0.347
U47013,44.0,Female,Australia,Android,Basic,43,16,8.37,83,17,0,0,0,16,18,,4,342.35,0,0.525
U47014,56.0,Male,USA,Android,Premium,98,26,9.24,100,25,1,0,0,13,73,0.171,2,26.17,0,0.45
U47015,53.0,Female,India,Android,Free,97,32,19.81,302,29,6,1,0,11,11,0.363,1,25.71,0,0.435
U47016,22.0,Male,Canada,iOS,Basic,90,24,5.28,181,53,19,3,2,11,156,,1,30.53,1,0.236
U47017,18.0,Female,India,Android,Free,94,25,17.17,214,53,23,2,2,10,156,0.221,1,17.55,1,0.275
U47018,39.0,Female,USA,iOS,Free,14,25,14.58,179,52,21,4,2,8,32,0.374,1,6.07,0,0.523
U47019,27.0,Female,Singapore,iOS,Free,168,24,8.53,163,23,2,0,0,7,91,0.195,1,17.83,1,0.0
U47020,41.0,Female,Germany,iOS,Free,131,24,15.19,106,26,11,2,1,11,35,0.32,6,38.71,0,0.469
U47021,32.0,Male,Canada,Android,Premium,74,21,25.73,196,35,13,2,1,12,149,0.168,1,68.89,1,0.301
U47022,50.0,Male,India,iOS,Free,61,25,1.79,164,26,11,1,1,9,137,0.301,1,16.07,1,0.167
U47023,40.0,Female,Canada,iOS,Free,104,25,5.45,215,46,17,0,5,12,52,0.471,1,70.31,0,0.528
U47024,31.0,Female,USA,Android,Premium,92,26,16.07,139,28,3,0,0,12,48,0.12,3,134.86,1,0.176
U47025,35.0,Female,India,iOS,Basic,115,23,5.04,215,56,8,1,1,8,134,0.308,2,97.62,0,0.449
U47026,42.0,Male,India,Android,Premium,155,26,4.01,228,23,2,0,0,11,36,0.318,1,32.46,1,0.266
U47027,39.0,Male,India,Android,Premium,126,30,18.14,228,53,12,2,0,8,48,0.154,3,13.49,0,0.272
U47028,54.0,Female,India,iOS,Free,49,25,17.88,186,15,1,0,0,7,105,0.264,3,100.05,0,0.569
U47029,24.0,Male,India,iOS,Free,231,25,12.37,161,32,11,1,0,10,52,0.421,0,0.0,1,0.025
U47030,43.0,Female,Singapore,iOS,Free,50,24,12.68,178,50,15,1,3,12,177,,0,0.0,0,0.502
U47031,41.0,Male,USA,Android,Premium,117,25,14.61,174,22,3,0,0,10,160,0.044,2,128.1,0,0.301
U47032,30.0,Female,India,iOS,Free,89,36,18.61,257,29,6,1,1,20,114,0.084,2,57.26,0,0.389
U47033,,Male,Canada,iOS,Basic,129,30,17.04,94,18,3,0,0,11,171,0.273,1,8.77,0,0.503
U47034,23.0,Male,Singapore,Android,Free,154,26,13.67,190,18,6,0,0,12,94,0.192,2,23.58,0,0.383
U47035,38.0,Female,India,Android,Free,192,35,7.96,314,85,8,0,2,11,142,0.243,4,87.5,1,0.0
U47036,24.0,Female,Canada,iOS,Basic,29,26,1.35,217,42,17,1,2,9,72,0.209,5,262.74,0,0.444
U47037,35.0,Male,UK,Android,Basic,158,32,21.04,270,53,5,1,1,8,33,0.174,2,28.86,0,0.314
U47038,32.0,Male,UK,Android,Premium,101,25,10.98,179,27,7,1,0,13,122,0.655,2,198.94,1,0.214
U47039,25.0,Female,India,Android,Premium,67,17,3.41,56,11,4,0,0,8,154,0.096,1,21.85,1,0.314
U47040,33.0,Female,India,iOS,Premium,160,25,13.7,224,65,14,2,2,10,28,0.252,1,44.19,0,0.334
U47041,20.0,Female,USA,Android,Free,83,18,20.84,102,18,3,0,0,11,5,0.359,0,0.0,0,0.686
U47042,26.0,Male,Germany,Android,Free,108,28,6.24,179,36,9,0,1,8,91,0.364,3,146.32,1,0.215
U47043,43.0,Male,UK,iOS,Free,30,29,6.31,170,34,15,2,0,11,131,0.536,1,24.26,0,0.319
U47044,43.0,Male,India,Android,Free,100,29,14.28,226,63,3,0,0,13,155,0.352,3,123.32,0,0.534
U47045,47.0,Male,Canada,iOS,Free,205,28,10.4,163,23,9,1,3,9,144,0.352,2,83.53,0,0.406
U47046,44.0,Male,Australia,iOS,Basic,19,20,15.54,164,34,8,1,2,9,66,0.138,3,231.1,0,0.597
U47047,33.0,Female,USA,Android,Free,78,28,20.17,273,42,17,0,3,16,147,0.481,5,84.37,0,0.435
U47048,21.0,Male,Germany,Android,Free,80,19,6.7,123,30,12,1,1,16,118,0.32,2,35.94,0,0.529
U47049,36.0,Male,India,iOS,Free,42,29,12.63,159,25,3,0,0,11,41,0.503,2,43.64,0,0.474
U47050,51.0,Male,Australia,iOS,Premium,61,28,9.16,258,62,11,0,2,15,157,0.349,1,22.25,1,0.518
U47051,23.0,Female,USA,Android,Free,68,23,17.63,172,27,7,0,1,12,59,0.385,2,63.97,0,0.518
U47052,32.0,Other,UK,Android,Free,139,19,11.67,193,37,3,0,0,12,64,0.343,2,32.33,0,0.446
U47053,27.0,Female,India,iOS,Free,57,17,8.66,164,28,10,2,2,15,121,0.334,1,40.65,0,0.764
U47054,59.0,Male,UK,Android,Free,113,22,10.76,167,41,10,2,1,14,124,0.355,2,142.1,0,0.45
U47055,53.0,Male,India,Android,Basic,33,32,8.61,119,15,3,0,0,11,103,0.432,0,0.0,1,0.216
U47056,57.0,Male,India,Android,Free,60,24,10.76,135,13,3,0,0,16,34,0.223,2,37.2,0,0.441
U47057,23.0,Male,USA,Android,Free,130,27,12.33,98,22,3,0,0,20,66,0.234,2,135.99,1,0.226
U47058,57.0,Female,USA,Android,Free,140,31,19.94,382,71,26,2,1,11,104,0.35,3,94.15,0,0.304
U47059,23.0,Other,Australia,iOS,Free,104,24,12.66,174,15,6,0,1,13,97,0.254,3,408.55,0,0.394
U47060,32.0,Male,Singapore,Android,Free,118,23,14.52,266,61,12,1,0,13,8,0.341,4,183.91,1,0.249
U47061,46.0,Male,India,Android,Free,88,23,5.69,121,26,5,0,0,13,11,0.29,0,0.0,1,0.141
U47062,42.0,Female,USA,Android,Basic,55,31,8.08,247,21,5,0,0,12,160,0.134,2,88.47,0,0.39
U47063,36.0,Female,India,Android,Premium,68,25,8.54,177,47,11,1,0,11,139,0.633,3,90.56,0,0.518
U47064,31.0,Female,USA,Android,Free,265,28,10.33,230,49,17,3,1,19,15,0.36,2,33.93,1,0.0
U47065,20.0,Female,USA,Android,Basic,278,28,10.58,255,36,6,1,1,12,11,0.132,1,5.91,0,0.069
U47066,59.0,Male,USA,Android,Free,35,23,6.91,218,47,19,4,2,12,15,0.285,0,0.0,0,0.457
U47067,31.0,Female,Germany,Android,Basic,86,20,16.63,207,30,9,0,1,6,26,0.337,4,119.73,1,0.203
U47068,56.0,Female,Germany,Android,Basic,73,25,2.73,252,48,7,0,1,15,168,0.107,1,118.92,1,0.289
U47069,56.0,Female,Germany,iOS,Free,58,14,8.06,121,15,6,0,0,10,101,0.305,1,66.39,1,0.328
U47070,38.0,Male,USA,iOS,Free,190,26,13.67,167,21,4,0,0,10,88,0.113,1,13.03,0,0.358
U47071,28.0,Female,India,Android,Basic,50,27,12.39,171,22,7,1,0,10,121,0.114,4,208.62,0,0.615
U47072,27.0,Female,Australia,iOS,Free,137,23,9.8,173,41,8,1,1,15,60,0.311,0,0.0,1,0.262
U47073,32.0,Male,Canada,iOS,Free,53,20,13.27,133,28,5,0,0,5,144,0.125,3,165.8,0,0.586
U47074,47.0,Male,Australia,Android,Free,207,39,14.56,374,89,20,1,4,11,133,0.341,2,38.68,0,0.029
U47075,34.0,Male,Singapore,Android,Free,37,13,17.78,40,8,1,0,0,5,9,0.701,4,328.85,0,0.599
U47076,46.0,Female,India,Android,Free,127,23,6.99,154,40,15,0,2,11,79,0.163,0,0.0,1,0.076
U47077,34.0,Male,USA,iOS,Basic,158,28,14.36,235,37,10,2,2,11,41,0.228,0,0.0,0,0.258
U47078,50.0,Male,Singapore,Android,Free,118,26,16.82,198,48,6,1,1,10,81,0.256,1,41.55,0,0.403
U47079,55.0,Male,Germany,Android,Premium,68,28,8.09,149,39,9,2,2,16,103,0.532,2,25.99,0,0.497
U47080,38.0,Female,India,Android,Basic,87,25,11.23,160,22,4,0,1,14,97,0.695,1,43.47,0,0.413
U47081,31.0,Male,UK,iOS,Basic,103,28,19.39,247,44,3,0,0,16,159,0.215,2,23.56,0,0.387
U47082,27.0,Male,Singapore,iOS,Free,34,27,5.42,257,71,15,1,4,12,117,0.671,2,68.16,1,0.147
U47083,59.0,Female,UK,Android,Premium,26,16,14.48,120,32,11,0,0,13,138,0.197,1,79.03,0,0.841
U47084,40.0,Male,India,iOS,Basic,54,30,15.49,381,39,14,0,3,11,18,0.586,1,33.61,0,0.448
U47085,56.0,Male,UK,Android,Basic,338,36,6.06,307,62,23,5,2,14,167,0.152,4,146.83,0,0.0
U47086,56.0,Male,Australia,iOS,Premium,107,26,20.43,106,21,5,0,1,15,68,0.198,5,120.69,0,0.454
U47087,31.0,Male,India,iOS,Free,163,19,13.34,108,17,3,0,0,13,133,0.243,1,35.86,0,0.426
U47088,39.0,Male,UK,iOS,Premium,85,25,12.75,191,38,15,1,2,13,9,0.481,2,33.32,1,0.048
U47089,58.0,Female,India,Android,Free,46,25,15.25,209,23,4,0,0,8,157,0.159,3,56.48,1,0.244
U47090,45.0,Male,India,Android,Free,79,23,17.56,170,42,14,0,1,10,179,0.246,0,0.0,1,0.221
U47091,26.0,Female,Germany,Android,Free,187,31,,96,14,0,0,0,11,9,0.637,3,29.79,1,0.016
U47092,40.0,Male,UK,iOS,Premium,109,21,14.42,136,17,7,0,1,8,173,0.484,3,260.24,0,0.592
U47093,24.0,Male,Canada,Android,Free,157,25,13.95,176,45,3,0,0,17,24,0.111,2,19.78,0,0.419
U47094,41.0,Female,India,iOS,Free,192,29,3.3,300,84,35,7,4,16,72,0.184,2,102.58,0,0.28
U47095,60.0,Male,India,Android,Free,154,26,16.67,185,38,15,3,5,12,72,0.35,1,27.29,1,0.126
U47096,54.0,Other,India,iOS,Basic,65,24,14.4,198,52,14,2,2,15,14,0.198,4,159.38,0,0.633
U47097,26.0,Female,UK,Android,Basic,99,26,10.11,241,29,9,1,0,15,164,0.158,2,100.42,0,0.532
U47098,55.0,Female,India,iOS,Free,98,26,13.18,292,26,6,1,1,9,136,0.371,2,109.79,0,0.378
U47099,,Female,India,iOS,Premium,169,28,5.15,190,41,15,2,1,6,24,0.267,2,154.95,1,0.189
U47100,40.0,Male,UK,Android,Free,120,26,22.34,194,38,8,1,0,9,88,0.355,1,30.28,0,0.455
U47101,42.0,Male,Canada,iOS,Premium,262,39,9.63,312,86,6,1,2,22,64,0.395,1,10.52,0,0.026
U47102,39.0,Male,USA,iOS,Basic,102,20,5.61,140,12,1,0,0,8,163,0.069,3,48.74,0,0.552
U47103,60.0,Female,Singapore,iOS,Premium,191,32,12.23,279,40,7,1,2,16,25,0.117,2,74.55,1,0.053
U47104,24.0,Female,USA,iOS,Basic,89,24,4.21,170,16,6,1,1,13,162,0.391,2,95.14,0,0.563
U47105,23.0,Other,Canada,Android,Premium,84,15,11.82,73,6,0,0,0,12,131,0.112,6,74.95,0,0.606
U47106,53.0,Female,USA,Android,Free,249,27,1.0,157,22,9,1,2,11,8,0.413,2,98.2,1,0.04
U47107,39.0,Female,Australia,Android,Free,96,25,10.47,115,29,11,1,1,11,87,0.599,5,148.28,1,0.31
U47108,52.0,Male,Germany,iOS,Premium,116,25,3.41,188,36,8,1,0,11,4,0.08,2,42.88,0,0.46
U47109,50.0,Male,Australia,Android,Premium,70,21,7.11,165,22,7,0,1,11,27,0.201,3,128.05,1,0.363
U47110,38.0,Male,Canada,iOS,Basic,52,28,17.08,273,35,3,0,1,11,62,0.654,3,72.06,1,0.148
U47111,28.0,Female,Canada,Android,Free,74,26,18.78,227,51,19,0,4,7,124,0.151,1,17.18,1,0.219
U47112,30.0,Male,UK,Android,Free,53,25,16.05,102,20,3,0,0,7,25,0.258,0,0.0,1,0.395
U47113,20.0,Male,Canada,Android,Free,105,26,11.99,203,35,8,0,0,13,22,0.318,1,14.78,1,0.178
U47114,30.0,Female,Singapore,iOS,Basic,166,24,16.51,200,22,4,0,0,9,62,0.384,0,0.0,0,0.245
U47115,58.0,Male,USA,Android,Premium,21,27,13.91,169,16,2,0,0,10,152,0.638,3,104.39,1,0.469
U47116,51.0,Female,India,Android,Basic,66,23,10.06,126,10,1,0,0,9,2,0.236,2,66.01,0,0.382
U47117,45.0,Female,India,Android,Free,85,35,10.47,164,36,2,0,0,12,75,0.322,4,93.83,0,0.312
U47118,57.0,Male,Germany,Android,Free,136,28,14.27,111,10,3,0,0,15,150,0.377,1,16.16,1,0.05
